weather_id,accident_id,date,latitude,longitude,temperature_avg,temperature_min,temperature_max,wind_speed_avg,wind_speed_max,precipitation_total,visibility_avg,cloud_cover_avg
11669,,2010-06-30,46.85,-121.76,-12.73,-16.5,-7.7,5.24,9.5,0.0,,72.21
11670,2049.0,2010-07-01,46.85,-121.76,-13.85,-16.2,-11.2,3.78,7.6,4.2,,98.0
11671,,2010-07-02,46.85,-121.76,-12.82,-14.9,-9.3,5.01,8.3,9.2,,92.12
11672,,2010-07-03,46.85,-121.76,-12.15,-16.0,-8.9,5.8,8.9,0.0,,52.79
11673,2051.0,2010-07-04,46.85,-121.76,-10.62,-13.7,-7.5,7.05,10.8,1.2,,91.96
11674,,2010-06-28,36.78,-119.42,31.05,20.7,39.8,6.33,11.9,0.0,,0.79
11675,,2010-06-29,36.78,-119.42,29.12,21.6,35.9,7.48,13.5,0.0,,0.46
11676,,2010-06-30,36.78,-119.42,27.37,19.1,34.7,8.16,13.7,0.0,,0.0
11677,2050.0,2010-07-01,36.78,-119.42,25.38,16.5,32.7,8.12,12.1,0.0,,0.0
11678,,2010-07-02,36.78,-119.42,24.68,15.5,31.9,8.64,13.7,0.0,,0.0
11679,,2010-07-03,36.78,-119.42,25.73,16.6,32.8,7.81,14.0,0.0,,0.0
11680,,2010-07-04,36.78,-119.42,26.81,16.8,34.5,5.42,9.1,0.0,,0.0
11681,2052.0,2010-07-05,47.75,-120.74,13.26,8.9,18.8,9.08,11.6,0.0,,57.33
11682,,2010-07-06,47.75,-120.74,18.45,7.3,26.5,2.83,6.3,0.0,,18.0
11683,,2010-07-07,47.75,-120.74,22.49,15.3,27.9,5.56,10.3,0.0,,0.0
11684,,2010-07-08,47.75,-120.74,24.1,15.6,31.0,4.0,6.6,0.0,,0.04
11685,,2010-07-09,47.75,-120.74,23.53,14.4,31.2,7.92,13.6,0.0,,29.58
11686,,2010-07-10,47.75,-120.74,21.28,15.8,27.0,9.4,13.9,0.0,,36.17
11687,,2010-07-11,47.75,-120.74,20.43,14.3,27.5,10.55,16.2,0.0,,16.75
11688,,2010-07-05,51.5,-115.93,4.08,-0.6,7.2,7.92,12.5,3.6,,88.83
11689,2053.0,2010-07-06,51.5,-115.93,7.26,0.7,12.1,5.01,8.4,0.9,,55.12
11690,,2010-07-07,51.5,-115.93,9.97,3.2,14.9,3.86,7.4,0.6,,34.08
11691,,2010-07-08,51.5,-115.93,12.97,5.0,18.4,4.1,8.3,0.0,,30.25
11692,,2010-07-09,51.5,-115.93,14.27,7.2,18.7,6.59,12.6,0.2,,44.42
11693,,2010-07-10,51.5,-115.93,10.67,7.5,15.9,4.85,9.2,10.6,,87.75
11694,,2010-07-11,51.5,-115.93,10.74,3.9,16.2,7.88,15.1,0.3,,84.75
11695,,2010-07-05,39.15,-107.08,2.73,-6.0,10.3,5.44,10.5,0.0,,2.42
11696,,2010-07-06,39.15,-107.08,4.64,-6.0,12.3,7.33,11.9,0.0,,25.67
11697,,2010-07-07,39.15,-107.08,4.36,-4.8,11.8,7.69,10.5,0.7,,47.21
11698,,2010-07-08,39.15,-107.08,3.79,-4.6,10.5,6.97,10.2,0.4,,46.58
11699,,2010-07-09,39.15,-107.08,4.24,-5.5,10.4,6.74,11.1,0.0,,28.17
11700,2054.0,2010-07-10,39.15,-107.08,4.56,-2.9,10.9,7.69,13.7,1.2,,37.25
11701,,2010-07-11,39.15,-107.08,4.49,-4.3,11.4,6.25,12.7,2.4,,33.75
11702,,2010-07-05,43.78,-110.82,7.58,0.5,12.8,12.6,22.1,0.0,,20.42
11703,,2010-07-06,43.78,-110.82,6.24,0.9,10.9,6.54,9.7,0.9,,27.54
11704,,2010-07-07,43.78,-110.82,7.36,-1.1,14.8,5.98,9.0,0.0,,13.08
11705,,2010-07-08,43.78,-110.82,10.02,-0.5,18.5,5.44,7.4,0.0,,28.29
11706,,2010-07-09,43.78,-110.82,11.87,1.6,19.5,7.15,11.9,0.1,,35.92
11707,,2010-07-10,43.78,-110.82,12.58,5.5,17.8,7.76,12.1,0.0,,53.17
11708,2055.0,2010-07-11,43.78,-110.82,11.6,5.0,17.1,8.12,18.5,0.3,,44.21
11709,,2010-07-12,40.34,-105.68,14.03,5.6,21.1,14.4,24.6,0.0,,28.21
11710,,2010-07-13,40.34,-105.68,16.07,8.0,22.7,11.14,19.6,0.0,,18.58
11711,,2010-07-14,40.34,-105.68,15.83,10.1,22.1,9.71,19.1,1.0,,21.67
11712,2057.0,2010-07-15,40.34,-105.68,16.38,8.9,23.2,8.42,17.9,0.0,,0.79
11713,,2010-07-16,40.34,-105.68,16.56,7.6,24.4,7.61,13.4,0.0,,0.29
11714,,2010-07-17,40.34,-105.68,18.08,10.3,25.1,4.23,9.3,0.0,,38.58
11715,,2010-07-18,40.34,-105.68,17.08,10.2,23.9,5.23,9.8,1.1,,20.88
11716,,2010-07-12,52.87,-117.95,5.68,3.0,9.5,5.37,8.3,15.6,,86.79
11717,,2010-07-13,52.87,-117.95,0.88,-0.3,2.1,6.49,7.9,27.9,,99.46
11718,,2010-07-14,52.87,-117.95,5.96,-0.6,12.3,7.35,11.6,0.0,,72.5
11719,,2010-07-15,52.87,-117.95,9.63,3.2,15.3,8.41,15.3,3.9,,47.0
11720,,2010-07-16,52.87,-117.95,8.5,4.9,13.1,5.61,10.2,3.4,,69.83
11721,,2010-07-17,52.87,-117.95,8.83,0.6,15.0,5.53,9.4,0.8,,39.12
11722,2058.0,2010-07-18,52.87,-117.95,9.4,4.3,15.4,2.42,5.0,7.0,,58.71
11723,,2010-07-26,43.08,-107.29,25.93,16.9,33.4,9.17,19.9,0.0,,17.17
11724,,2010-07-27,43.08,-107.29,23.22,16.6,28.7,12.53,21.5,0.0,,25.71
11725,,2010-07-28,43.08,-107.29,23.65,16.7,30.6,10.89,24.5,0.0,,33.12
11726,,2010-07-29,43.08,-107.29,24.67,18.4,29.8,14.11,17.7,0.0,,21.88
11727,,2010-07-30,43.08,-107.29,23.86,17.0,29.0,8.62,22.2,0.0,,18.33
11728,,2010-07-31,43.08,-107.29,25.94,18.0,31.9,10.02,16.0,0.0,,25.96
11729,2060.0,2010-08-01,43.08,-107.29,24.68,17.4,29.4,9.52,17.5,0.8,,55.54
11730,,2010-07-26,40.02,-105.41,18.55,9.4,26.3,6.62,13.0,0.0,,23.96
11731,,2010-07-27,40.02,-105.41,19.36,10.6,26.4,6.18,13.0,0.4,,58.54
11732,,2010-07-28,40.02,-105.41,16.98,12.8,21.5,5.4,10.5,11.4,,58.0
11733,,2010-07-29,40.02,-105.41,17.34,10.8,23.3,5.95,12.7,6.7,,62.67
11734,,2010-07-30,40.02,-105.41,17.48,12.2,22.5,6.01,9.4,5.0,,50.58
11735,,2010-07-31,40.02,-105.41,17.36,11.3,22.6,5.83,9.7,0.2,,68.17
11736,,2010-08-01,40.02,-105.41,17.62,12.6,24.3,6.74,13.0,10.0,,75.17
11737,,2010-08-02,39.32,-111.09,18.07,14.5,23.6,6.66,12.6,4.6,,84.88
11738,,2010-08-03,39.32,-111.09,18.28,14.1,23.4,5.7,12.4,4.2,,83.83
11739,2062.0,2010-08-04,39.32,-111.09,18.18,13.9,21.6,5.96,13.3,1.2,,73.12
11740,,2010-08-05,39.32,-111.09,18.03,13.8,22.5,6.22,12.7,0.0,,63.25
11741,,2010-08-06,39.32,-111.09,17.8,13.4,23.7,6.43,13.1,2.9,,28.17
11742,,2010-08-07,39.32,-111.09,16.28,12.2,19.8,6.33,11.8,1.5,,60.46
11743,,2010-08-08,39.32,-111.09,14.85,9.8,19.7,6.45,12.5,0.7,,18.92
11744,2063.0,2010-08-09,48.77,-121.3,4.81,2.7,8.7,4.1,7.6,2.9,,99.25
11745,,2010-08-10,48.77,-121.3,4.95,2.2,8.6,3.55,5.6,5.7,,67.42
11746,,2010-08-11,48.77,-121.3,8.09,1.0,13.8,4.49,7.6,0.0,,35.46
11747,,2010-08-12,48.77,-121.3,8.83,3.8,14.8,4.49,8.3,0.0,,43.5
11748,,2010-08-13,48.77,-121.3,10.19,1.3,17.1,5.83,7.9,0.0,,2.17
11749,,2010-08-14,48.77,-121.3,12.14,3.8,19.1,4.53,6.8,0.0,,0.38
11750,,2010-08-15,48.77,-121.3,13.9,5.5,20.6,3.9,6.3,0.0,,0.33
11751,,2010-08-09,50.73,-116.75,9.86,4.5,14.6,4.16,6.8,2.7,,50.83
11752,,2010-08-10,50.73,-116.75,8.52,3.8,14.2,2.2,4.3,12.5,,83.38
11753,,2010-08-11,50.73,-116.75,10.35,3.4,15.9,3.85,7.1,0.0,,35.75
11754,,2010-08-12,50.73,-116.75,8.86,4.1,13.3,5.37,8.1,7.7,,59.29
11755,,2010-08-13,50.73,-116.75,7.51,0.1,13.0,5.49,9.8,0.5,,54.17
11756,,2010-08-14,50.73,-116.75,10.92,5.4,15.8,3.61,6.5,0.0,,25.17
11757,2064.0,2010-08-15,50.73,-116.75,13.08,7.1,18.0,3.12,4.9,0.0,,7.21
11758,2065.0,2010-08-16,43.78,-110.82,12.07,2.6,20.3,6.25,11.2,0.0,,45.12
11759,,2010-08-17,43.78,-110.82,12.63,4.2,19.7,8.15,14.6,0.0,,1.33
11760,,2010-08-18,43.78,-110.82,13.47,4.5,20.9,10.95,19.0,0.1,,11.25
11761,,2010-08-19,43.78,-110.82,12.31,6.6,17.4,10.34,16.0,0.0,,71.79
11762,,2010-08-20,43.78,-110.82,12.56,4.4,19.7,8.65,13.6,0.2,,7.33
11763,,2010-08-21,43.78,-110.82,14.39,4.2,21.9,11.45,19.4,0.0,,29.96
11764,,2010-08-22,43.78,-110.82,11.06,2.6,18.1,8.84,16.2,4.7,,50.75
11765,,2010-08-23,51.32,-116.23,3.96,-0.2,8.2,7.61,12.3,0.3,,64.25
11766,,2010-08-24,51.32,-116.23,8.01,1.4,14.4,4.85,10.6,0.0,,33.25
11767,,2010-08-25,51.32,-116.23,11.98,5.2,18.2,6.37,12.3,0.0,,9.25
11768,,2010-08-26,51.32,-116.23,11.93,2.0,18.4,7.52,17.2,3.4,,35.71
11769,,2010-08-27,51.32,-116.23,2.35,-1.0,5.2,7.02,13.1,4.6,,59.04
11770,2067.0,2010-08-28,51.32,-116.23,1.73,-2.6,6.9,4.41,5.8,2.6,,47.79
11771,,2010-08-29,51.32,-116.23,0.66,-2.1,4.5,4.66,6.2,4.4,,83.12
11772,,2010-08-23,43.79,-110.68,10.45,4.8,16.2,7.74,14.4,0.0,,19.62
11773,,2010-08-24,43.79,-110.68,14.25,3.8,22.4,4.61,8.4,0.0,,5.38
11774,,2010-08-25,43.79,-110.68,16.76,5.0,26.1,6.11,10.7,0.0,,0.0
11775,,2010-08-26,43.79,-110.68,18.32,6.6,27.7,9.43,16.1,0.0,,1.46
11776,,2010-08-27,43.79,-110.68,17.01,12.8,23.2,11.8,19.2,1.9,,68.21
11777,,2010-08-28,43.79,-110.68,13.62,7.6,20.9,7.95,14.8,7.5,,53.08
11778,2068.0,2010-08-29,43.79,-110.68,10.23,6.9,16.1,5.76,12.0,8.9,,57.92
11779,2069.0,2010-08-30,37.87,-119.54,6.44,-0.2,13.3,5.71,12.9,0.0,,0.21
11780,,2010-08-31,37.87,-119.54,10.09,0.9,18.4,6.69,10.7,0.0,,0.0
11781,,2010-09-01,37.87,-119.54,13.46,4.3,21.8,6.11,8.6,0.0,,0.0
11782,,2010-09-02,37.87,-119.54,15.24,7.2,23.5,7.17,12.9,0.0,,0.42
11783,,2010-09-03,37.87,-119.54,16.07,8.8,23.8,5.58,13.6,0.0,,0.0
11784,,2010-09-04,37.87,-119.54,14.75,7.8,21.9,6.0,14.8,0.0,,0.0
11785,,2010-09-05,37.87,-119.54,12.84,5.6,19.9,6.53,14.2,0.0,,0.0
11786,2070.0,2010-09-06,51.13,-115.43,5.03,-0.2,9.8,4.47,7.8,3.0,,86.12
11787,,2010-09-07,51.13,-115.43,5.88,0.9,9.7,4.84,8.5,4.4,,91.71
11788,,2010-09-08,51.13,-115.43,5.81,4.8,7.2,4.4,7.1,6.4,,99.88
11789,,2010-09-09,51.13,-115.43,7.41,3.4,11.8,3.12,5.1,1.2,,81.42
11790,,2010-09-10,51.13,-115.43,7.9,2.0,13.0,7.89,14.4,0.0,,57.58
11791,,2010-09-11,51.13,-115.43,7.28,3.5,12.0,6.68,9.2,0.7,,50.67
11792,,2010-09-12,51.13,-115.43,6.81,2.1,11.3,5.01,8.4,2.7,,96.38
11793,2071.0,2010-09-06,38.82,-120.12,16.62,9.5,25.3,7.65,12.7,0.0,,0.0
11794,,2010-09-07,38.82,-120.12,14.91,9.7,21.8,14.36,23.0,0.0,,0.08
11795,,2010-09-08,38.82,-120.12,7.51,4.0,10.6,12.22,17.1,5.1,,76.17
11796,,2010-09-09,38.82,-120.12,7.91,2.5,13.5,6.51,13.0,0.0,,35.62
11797,,2010-09-10,38.82,-120.12,12.28,4.4,20.5,5.65,8.3,0.0,,0.0
11798,,2010-09-11,38.82,-120.12,14.07,6.5,21.3,5.92,10.9,0.0,,1.92
11799,,2010-09-12,38.82,-120.12,14.31,7.2,21.7,6.37,13.3,0.0,,3.67
11800,,2010-09-13,51.13,-115.43,6.98,5.5,9.6,4.32,6.0,8.2,,93.67
11801,,2010-09-14,51.13,-115.43,7.48,5.4,10.2,2.93,4.6,0.9,,90.5
11802,2072.0,2010-09-15,51.13,-115.43,9.01,4.7,14.5,6.03,14.1,3.1,,86.88
11803,,2010-09-16,51.13,-115.43,5.36,2.3,9.1,4.45,7.1,11.7,,99.67
11804,,2010-09-17,51.13,-115.43,2.36,0.1,5.4,4.77,6.5,2.4,,82.08
11805,,2010-09-18,51.13,-115.43,4.94,-0.3,11.3,3.77,7.3,0.0,,90.38
11806,,2010-09-19,51.13,-115.43,5.46,4.1,7.8,3.44,6.0,6.7,,100.0
11807,,2010-09-20,43.78,-110.82,5.45,1.7,9.8,10.47,15.0,0.0,,14.67
11808,,2010-09-21,43.78,-110.82,5.83,-1.0,13.0,8.5,14.1,0.0,,11.79
11809,2073.0,2010-09-22,43.78,-110.82,5.52,-0.1,14.0,7.51,13.2,4.0,,82.21
11810,,2010-09-23,43.78,-110.82,4.38,-1.1,10.3,9.75,16.0,0.0,,11.62
11811,,2010-09-24,43.78,-110.82,6.23,0.0,12.2,10.52,18.2,0.0,,31.62
11812,,2010-09-25,43.78,-110.82,8.75,0.7,16.8,5.05,8.7,0.0,,7.0
11813,,2010-09-26,43.78,-110.82,9.92,1.4,18.9,7.61,13.4,0.0,,30.33
11814,,2010-09-20,51.35,-116.22,-2.6,-6.2,1.4,3.48,5.5,16.7,,96.46
11815,,2010-09-21,51.35,-116.22,-5.91,-9.6,-1.9,4.4,6.4,1.0,,70.54
11816,,2010-09-22,51.35,-116.22,-5.55,-12.7,-0.3,3.06,4.7,0.0,,22.54
11817,,2010-09-23,51.35,-116.22,-4.29,-9.3,-0.5,5.18,12.4,0.3,,63.92
11818,,2010-09-24,51.35,-116.22,-3.71,-6.2,-0.6,5.88,9.6,0.6,,89.79
11819,,2010-09-25,51.35,-116.22,-0.3,-7.4,7.3,6.94,13.8,0.0,,22.0
11820,2074.0,2010-09-26,51.35,-116.22,0.71,-1.2,3.5,4.61,8.4,4.0,,66.21
11821,,2010-09-27,37.87,-119.54,15.41,7.9,23.8,6.16,9.5,0.0,,0.0
11822,,2010-09-28,37.87,-119.54,16.06,8.6,24.3,6.3,10.4,0.0,,38.17
11823,,2010-09-29,37.87,-119.54,15.93,8.1,24.4,5.23,8.1,0.0,,15.12
11824,,2010-09-30,37.87,-119.54,15.34,8.5,23.0,4.55,7.2,0.0,,52.58
11825,,2010-10-01,37.87,-119.54,14.5,9.5,20.1,3.43,5.8,0.5,,71.25
11826,,2010-10-02,37.87,-119.54,11.26,7.0,16.7,3.69,7.2,7.4,,62.21
11827,2075.0,2010-10-03,37.87,-119.54,7.51,3.3,12.0,4.5,10.0,12.4,,82.42
11828,,2010-10-04,37.87,-119.54,3.17,0.7,6.5,4.5,8.2,19.8,,92.75
11829,,2010-10-05,37.87,-119.54,0.79,-1.7,3.6,3.68,6.3,8.7,,80.92
11830,,2010-10-06,37.87,-119.54,-0.15,-3.9,3.5,4.08,8.0,2.2,,83.38
11831,,2010-10-07,37.87,-119.54,-0.46,-5.4,4.3,4.27,8.6,1.6,,71.38
11832,2076.0,2010-10-08,37.87,-119.54,2.98,-4.0,9.9,5.29,7.2,0.0,,41.62
11833,,2010-10-09,37.87,-119.54,6.64,-0.4,14.4,5.16,9.7,0.0,,45.08
11834,,2010-10-10,37.87,-119.54,8.74,2.5,16.0,6.58,10.2,0.0,,17.92
11835,,2010-10-18,51.5,-115.93,-1.07,-4.6,3.9,8.75,13.1,0.0,,83.42
11836,,2010-10-19,51.5,-115.93,0.47,-2.6,5.7,9.39,14.4,0.0,,47.71
11837,,2010-10-20,51.5,-115.93,0.89,-2.5,6.8,7.91,9.7,0.0,,50.79
11838,,2010-10-21,51.5,-115.93,2.07,-1.9,8.4,7.22,8.7,0.0,,10.46
11839,,2010-10-22,51.5,-115.93,1.47,-1.8,6.8,6.39,12.5,0.2,,63.29
11840,,2010-10-23,51.5,-115.93,-0.31,-2.6,3.1,5.21,10.9,0.1,,93.79
11841,2077.0,2010-10-24,51.5,-115.93,-0.53,-2.4,1.2,5.17,7.4,3.3,,99.83
11842,2078.0,2010-11-08,36.78,-119.42,11.3,8.0,14.5,9.68,14.9,0.9,,22.0
11843,,2010-11-09,36.78,-119.42,11.08,8.1,14.6,4.33,8.4,0.0,,23.54
11844,,2010-11-10,36.78,-119.42,11.31,7.2,14.3,6.47,13.9,0.1,,48.5
11845,,2010-11-11,36.78,-119.42,10.14,3.2,16.3,5.74,8.4,0.0,,9.33
11846,,2010-11-12,36.78,-119.42,10.84,4.5,17.1,4.38,8.2,0.0,,2.54
11847,,2010-11-13,36.78,-119.42,11.86,6.4,18.0,4.85,8.4,0.0,,36.12
11848,,2010-11-14,36.78,-119.42,12.82,6.9,18.9,4.58,7.3,0.0,,16.29
11849,,2010-12-06,45.37,-121.7,-13.21,-15.6,-10.1,7.2,12.0,2.0,,88.54
11850,,2010-12-07,45.37,-121.7,-12.74,-14.0,-11.5,7.82,9.7,2.8,,97.33
11851,,2010-12-08,45.37,-121.7,-11.38,-13.7,-9.1,8.12,12.3,9.8,,87.79
11852,,2010-12-09,45.37,-121.7,-10.87,-12.0,-9.4,11.58,16.3,33.9,,97.25
11853,,2010-12-10,45.37,-121.7,-12.73,-13.5,-11.6,6.61,16.2,12.3,,98.38
11854,2080.0,2010-12-11,45.37,-121.7,-11.93,-14.5,-6.9,7.56,15.8,28.6,,100.0
11855,,2010-12-12,45.37,-121.7,-6.95,-8.9,-5.0,13.99,20.2,20.3,,98.62
11856,,2010-12-27,39.32,-111.09,-8.05,-11.6,-2.6,8.85,11.8,0.0,,60.83
11857,,2010-12-28,39.32,-111.09,-8.88,-14.7,-3.4,6.4,11.4,0.0,,57.12
11858,,2010-12-29,39.32,-111.09,-6.15,-8.3,-3.1,5.07,11.9,16.3,,99.29
11859,,2010-12-30,39.32,-111.09,-12.64,-14.9,-9.0,16.31,23.7,3.3,,100.0
11860,2082.0,2010-12-31,39.32,-111.09,-17.38,-22.7,-15.0,5.17,10.7,0.0,,69.62
11861,,2011-01-01,39.32,-111.09,-20.55,-24.8,-13.2,6.29,10.6,0.0,,8.38
11862,,2011-01-02,39.32,-111.09,-17.75,-23.9,-10.8,3.42,6.2,0.0,,34.46
11863,,2010-12-27,36.78,-119.42,8.65,3.9,12.5,4.68,7.6,0.0,,49.12
11864,,2010-12-28,36.78,-119.42,8.17,4.6,11.9,4.4,10.7,11.9,,99.25
11865,,2010-12-29,36.78,-119.42,7.36,3.8,9.3,14.22,18.1,31.9,,66.04
11866,,2010-12-30,36.78,-119.42,3.93,1.1,7.0,9.44,14.7,0.0,,6.83
11867,,2010-12-31,36.78,-119.42,4.01,2.2,6.5,3.82,6.6,0.0,,48.33
11868,2084.0,2011-01-01,36.78,-119.42,5.72,1.3,9.0,6.55,15.1,29.1,,89.08
11869,2089.0,2011-01-01,36.78,-119.42,5.72,1.3,9.0,6.55,15.1,29.1,,89.08
11870,,2011-01-02,36.78,-119.42,7.7,6.3,9.5,5.7,13.0,28.3,,99.62
11871,,2011-10-24,43.08,-107.29,9.18,3.3,17.2,16.92,31.6,0.0,,88.42
11872,,2011-10-25,43.08,-107.29,0.81,-2.1,4.7,11.58,19.2,5.4,,96.58
11873,,2011-10-26,43.08,-107.29,-2.33,-4.4,0.9,9.38,15.6,0.0,,61.5
11874,,2011-10-27,43.08,-107.29,-0.76,-4.8,4.9,9.09,13.8,0.0,,26.58
11875,,2011-10-28,43.08,-107.29,1.31,-3.9,7.2,12.12,21.3,0.0,,38.83
11876,,2011-10-29,43.08,-107.29,3.54,-0.2,9.9,15.82,26.9,0.0,,54.75
11877,2085.0,2011-10-30,43.08,-107.29,3.79,-1.9,10.7,11.18,21.2,0.0,,16.25
11878,,2011-07-04,36.78,-119.42,29.8,19.9,37.8,4.93,8.2,0.0,,2.25
11879,,2011-07-05,36.78,-119.42,29.34,21.5,35.6,4.06,8.4,0.0,,16.08
11880,,2011-07-06,36.78,-119.42,30.54,22.7,37.2,5.67,8.5,0.0,,8.25
11881,,2011-07-07,36.78,-119.42,30.46,22.7,37.0,6.16,12.5,0.0,,7.5
11882,,2011-07-08,36.78,-119.42,30.19,21.6,37.4,5.4,8.9,0.0,,0.04
11883,2086.0,2011-07-09,36.78,-119.42,29.21,21.1,36.3,6.74,12.9,0.0,,0.0
11884,,2011-07-10,36.78,-119.42,27.38,18.4,34.9,6.32,9.7,0.0,,0.0
11885,,2010-12-27,47.75,-120.74,-2.25,-4.1,0.8,5.18,8.2,12.3,,87.0
11886,,2010-12-28,47.75,-120.74,0.13,-1.7,2.3,5.91,8.3,4.0,,92.5
11887,,2010-12-29,47.75,-120.74,-3.08,-7.2,-0.5,10.08,13.6,2.0,,81.58
11888,,2010-12-30,47.75,-120.74,-8.8,-13.3,-5.0,4.59,8.7,0.0,,4.67
11889,,2010-12-31,47.75,-120.74,-13.2,-16.1,-9.3,2.97,6.0,0.0,,19.54
11890,2090.0,2011-01-01,47.75,-120.74,-11.97,-14.5,-8.5,2.21,4.5,0.0,,68.0
11891,,2011-01-02,47.75,-120.74,-9.52,-11.7,-5.7,1.74,3.8,0.0,,23.62
11892,,2011-01-03,38.84,-106.31,-21.38,-27.5,-13.3,7.27,9.0,0.0,,13.25
11893,,2011-01-04,38.84,-106.31,-21.62,-27.9,-14.9,9.17,17.3,0.0,,32.33
11894,,2011-01-05,38.84,-106.31,-20.0,-26.1,-11.5,10.65,14.8,0.0,,8.04
11895,,2011-01-06,38.84,-106.31,-17.09,-24.0,-7.6,8.38,10.2,0.0,,21.08
11896,2091.0,2011-01-07,38.84,-106.31,-15.45,-22.3,-6.3,6.04,7.8,0.0,,2.08
11897,,2011-01-08,38.84,-106.31,-15.65,-23.4,-6.8,6.08,9.0,0.0,,27.25
11898,,2011-01-09,38.84,-106.31,-15.95,-19.0,-11.4,7.81,16.7,1.4,,73.17
11899,,2011-01-03,39.14,-106.87,-16.03,-23.2,-10.5,5.82,8.3,0.8,,38.21
11900,,2011-01-04,39.14,-106.87,-15.67,-19.0,-12.0,6.0,12.4,0.0,,69.12
11901,,2011-01-05,39.14,-106.87,-14.44,-18.9,-9.8,5.3,11.5,0.0,,28.29
11902,,2011-01-06,39.14,-106.87,-11.04,-14.8,-5.5,3.84,7.1,0.0,,10.08
11903,,2011-01-07,39.14,-106.87,-9.0,-12.5,-3.7,3.27,5.9,0.0,,2.29
11904,2092.0,2011-01-08,39.14,-106.87,-9.73,-14.4,-4.7,4.5,8.4,0.1,,36.08
11905,,2011-01-09,39.14,-106.87,-11.73,-15.9,-8.3,6.66,12.0,6.6,,87.46
11906,,2011-01-03,48.25,-113.82,-10.9,-12.7,-9.4,3.76,6.0,0.0,,94.83
11907,,2011-01-04,48.25,-113.82,-8.05,-9.8,-6.0,5.45,7.7,0.2,,98.12
11908,,2011-01-05,48.25,-113.82,-4.29,-6.6,-2.3,6.64,7.9,4.0,,96.38
11909,,2011-01-06,48.25,-113.82,0.6,-2.0,2.6,6.68,8.7,5.9,,98.0
11910,,2011-01-07,48.25,-113.82,2.17,1.6,3.3,5.55,7.7,11.9,,99.96
11911,2093.0,2011-01-08,48.25,-113.82,-2.26,-7.3,2.0,8.25,14.5,11.8,,82.79
11912,,2011-01-09,48.25,-113.82,-11.83,-15.2,-7.7,5.77,7.3,0.1,,98.75
11913,,2011-01-03,37.0,-119.0,-4.8,-8.1,-1.5,4.7,6.9,5.1,,30.71
11914,,2011-01-04,37.0,-119.0,-5.78,-10.5,1.3,3.66,5.8,0.0,,0.0
11915,,2011-01-05,37.0,-119.0,-3.89,-8.4,5.3,3.58,6.8,0.0,,1.17
11916,,2011-01-06,37.0,-119.0,-2.83,-8.3,6.6,3.72,8.6,0.0,,48.25
11917,,2011-01-07,37.0,-119.0,-3.08,-6.1,3.9,3.35,6.3,0.0,,21.0
11918,,2011-01-08,37.0,-119.0,-1.93,-6.3,4.3,3.45,9.3,0.0,,26.79
11919,2094.0,2011-01-09,37.0,-119.0,-2.74,-5.0,0.3,3.44,5.8,0.0,,26.17
11920,,2011-01-10,37.9,-107.71,-19.29,-24.7,-15.1,4.75,10.0,0.1,,47.38
11921,,2011-01-11,37.9,-107.71,-17.3,-25.7,-10.7,4.16,6.5,0.0,,41.12
11922,,2011-01-12,37.9,-107.71,-10.63,-14.8,-6.0,3.55,6.1,0.0,,40.71
11923,,2011-01-13,37.9,-107.71,-5.68,-9.6,-1.1,3.7,6.4,0.0,,58.88
11924,,2011-01-14,37.9,-107.71,-6.84,-10.3,-2.7,5.02,8.6,1.2,,60.25
11925,2095.0,2011-01-15,37.9,-107.71,-5.86,-8.7,-0.8,3.61,7.7,0.0,,43.96
11926,,2011-01-16,37.9,-107.71,-5.75,-9.0,-1.5,3.69,9.0,0.0,,52.75
11927,2096.0,2011-01-17,39.54,-106.14,-3.6,-5.6,0.2,11.6,17.4,14.6,,87.96
11928,,2011-01-18,39.54,-106.14,-5.95,-10.2,-2.2,10.17,18.6,1.8,,80.46
11929,,2011-01-19,39.54,-106.14,-8.43,-11.4,-3.7,8.21,13.0,7.3,,81.75
11930,,2011-01-20,39.54,-106.14,-12.15,-16.8,-6.5,8.11,10.8,0.0,,49.58
11931,,2011-01-21,39.54,-106.14,-10.84,-15.9,-6.5,11.05,21.6,3.4,,58.79
11932,,2011-01-22,39.54,-106.14,-11.18,-16.1,-6.4,9.36,15.6,6.0,,75.29
11933,,2011-01-23,39.54,-106.14,-12.72,-18.7,-6.2,7.6,10.6,0.0,,32.38
11934,2097.0,2011-01-17,39.8,-105.77,-5.61,-8.8,-2.9,17.53,22.6,4.5,,73.08
11935,,2011-01-18,39.8,-105.77,-9.6,-13.4,-6.4,14.67,20.3,0.3,,56.5
11936,,2011-01-19,39.8,-105.77,-12.25,-16.2,-7.6,9.09,13.6,6.2,,82.17
11937,,2011-01-20,39.8,-105.77,-15.25,-20.6,-10.3,13.78,19.6,0.0,,30.79
11938,,2011-01-21,39.8,-105.77,-12.59,-16.6,-9.8,18.47,25.0,2.2,,56.0
11939,,2011-01-22,39.8,-105.77,-12.99,-16.4,-9.5,14.89,18.9,2.8,,64.04
11940,,2011-01-23,39.8,-105.77,-14.54,-19.5,-9.4,13.63,16.9,0.0,,34.88
11941,,2011-01-17,39.19,-106.95,-4.86,-6.5,-1.7,8.04,11.8,8.4,,73.42
11942,,2011-01-18,39.19,-106.95,-6.55,-8.9,-2.8,6.3,9.2,1.6,,66.25
11943,,2011-01-19,39.19,-106.95,-8.06,-12.7,-4.6,6.48,9.0,8.8,,82.29
